Aspect ratio b/a	x=w (mm)	y=F_{n,b/a} (N)
	0.13344689393939393	0.051244567125168346
	0.1525107359307359	0.0601842617364861
	0.1715745779220779	0.06859144746301522
	0.1906384199134199	0.07535269663655723
	0.20970226190476188	0.08342639195038934
	0.22876610389610386	0.09157001267333482
	0.24782994588744586	0.09920264002198771
	0.26689378787878787	0.10426954274392629
	0.28595762987012985	0.10695898155599556
	0.28595762987012985	0.10695898155599556
	0.3050214718614718	0.10602843572701982
	0.3240853138528138	0.10293558109314016
	0.3431491558441558	0.10070872575674612
	0.3622129978354978	0.09938014298358425
	0.3812768398268398	0.09917574563386741
	0.4003406818181818	0.09981045319351495
	0.41940452380952375	0.10095615412745701
	0.43846836580086573	0.10288179231689858
	0.4575322077922077	0.10525925622676786
	0.47659604978354975	0.10784649636397824
	0.4956598917748917	0.10994963751501634
	0.5147237337662337	0.11250460438648216
	0.5337875757575757	0.11537154616014797
	0.5528514177489177	0.1184428852835316
	0.5719152597402597	0.12103012542074197
	0.5909791017316016	0.12425745199522512
	0.6100429437229437	0.12748477856970825
	0.6291067857142857	0.13082506157429782
	0.6481706277056276	0.13356828916260868
	0.6672344696969696	0.1367902368594676
	0.6862983116883116	0.1399906690458304
	0.7244259956709956	0.14328254215180364
	0.7434898376623376	0.1462355459674556
	0.7625536796536796	0.15000613918197686
	0.7816175216450215	0.15417476934068425
	0.8006813636363636	0.16201717291667822
	0.8388090476190475	0.16620731858588167
	0.8578728896103895	0.17045663190895094
	0.8769367316017315	0.17480276502925485
	0.8960005735930735	0.17854108497803156
	0.9150644155844154	0.1831561619795424
	0.9341282575757575	0.1878788165335364
	0.9531920995670995	0.19278435292675025
	0.9722559415584414	0.19701215073932346
	0.9913197835497835	0.20216511550324817
	1.0103836255411254	0.20708678852933476
7
	0.0	0.0006400864372717849
	0.01906384199134199	0.0021999609482727515
	0.057191525974025964	0.009606675436710812
	0.07625536796536796	0.014845702242621658
	0.09531920995670995	0.019928741597432992
	0.11438305194805193	0.026749158424840852
	0.13344689393939393	0.03433875475250068
	0.1525107359307359	0.04254154312931199
	0.1715745779220779	0.049636282715550054
	0.1906384199134199	0.0581833192603069
	0.20970226190476188	0.06641838090286277
	0.22876610389610386	0.07234052516703944
	0.22876610389610386	0.07234052516703944
	0.24782994588744586	0.072060823530584
	0.26689378787878787	0.06793522439286968
	0.28595762987012985	0.06237346492951033
	0.3050214718614718	0.060587677558296485
	0.3240853138528138	0.06015198847074154
	0.3431491558441558	0.06017888285886184
	0.3622129978354978	0.06049623663868609
	0.3812768398268398	0.06098033562485837
	0.4003406818181818	0.06149132899915192
	0.41940452380952375	0.06228740288752419
	0.43846836580086573	0.06324484310462121
	0.4575322077922077	0.06433675526232072
	0.47659604978354975	0.0654286674200212
	0.4956598917748917	0.06685944886804197
	0.5147237337662337	0.06844083888953899
	0.5337875757575757	0.07009215432014937
	0.5528514177489177	0.07151217801292163
	0.5719152597402597	0.07321190334214935
	0.5909791017316016	0.07496541744761864
	0.6100429437229437	0.07688567675943594
	0.6291067857142857	0.07876828392788444
	0.6481706277056276	0.08123718875736413
	0.6672344696969696	0.08385132328269577
	0.6862983116883116	0.08602976872047151
	0.7053621536796536	0.08881064845215118
